x-axis,2
second,Volt
-44.796875E+00,+974.309E-03
-44.789063E+00,+982.349E-03
-44.781250E+00,+982.349E-03
-44.773438E+00,+966.269E-03
-44.765625E+00,+974.309E-03
-44.757813E+00,+974.309E-03
-44.750000E+00,+966.269E-03
-44.742188E+00,+950.188E-03
-44.734375E+00,+966.269E-03
-44.726563E+00,+966.269E-03
-44.718750E+00,+982.349E-03
-44.710938E+00,+958.229E-03
-44.703125E+00,+974.309E-03
-44.695313E+00,+966.269E-03
-44.687500E+00,+974.309E-03
-44.679688E+00,+950.188E-03
-44.671875E+00,+982.349E-03
-44.664063E+00,+966.269E-03
-44.656250E+00,+966.269E-03
-44.648438E+00,+966.269E-03
-44.640625E+00,+942.148E-03
-44.632813E+00,+958.229E-03
-44.625000E+00,+958.229E-03
-44.617188E+00,+966.269E-03
-44.609375E+00,+966.269E-03
